architecture,hidden_layers,dropout,parameters,best_epoch,training_time_seconds,validation_auc,validation_ap,eps_s_50,eps_b_at_eps_s_50,background_rejection_at_eps_s_50,threshold_at_eps_s_50,eps_s_70,eps_b_at_eps_s_70,background_rejection_at_eps_s_70,threshold_at_eps_s_70,eps_s_80,eps_b_at_eps_s_80,background_rejection_at_eps_s_80,threshold_at_eps_s_80,eps_s_90,eps_b_at_eps_s_90,background_rejection_at_eps_s_90,threshold_at_eps_s_90
baseline,128-64-32,0.15,13761,47,151.10112047195435,0.93850444935,0.9318120096242001,0.50002,0.02224,44.96402877697842,0.9059813618659973,0.69998,0.05708,17.51927119831815,0.7998814582824707,0.8,0.09493,10.534077741493732,0.6904225945472717,0.9,0.17359,5.760700501180944,0.47949862480163574
